corpus_name;sentence_position;position;value
Hochzit;203;18;isch
Hochzit;203;19;ebbs
Hochzit;203;20;Luschtiges
Hochzit;203;21;!
Hochzit;204;1;E
Hochzit;204;2;Hochzitt
Hochzit;204;3;ohne
Hochzit;204;4;Müsik
Hochzit;204;5;het
Hochzit;204;6;’s
Hochzit;204;7;nie
Hochzit;204;8;gän
Hochzit;204;9;bi
Hochzit;204;10;uns
Hochzit;204;11;ufem
Hochzit;204;12;Dorf
Hochzit;204;13;.
Hochzit;205;1;Un
Hochzit;205;2;de
Hochzit;205;3;dick
Hochzit;205;4;Sepp
Hochzit;205;5;mit
Hochzit;205;6;sine
Hochzit;205;7;dicke
Hochzit;205;8;Finger
Hochzit;205;9;het
Hochzit;205;10;ànfànge
Hochzit;205;11;d’
Hochzit;205;12;Knepf
Hochzit;205;13;un
Hochzit;205;14;d’
Hochzit;205;15;Tàschte
Hochzit;205;16;vun
Hochzit;205;17;sinere
Hochzit;205;18;Gnätsch
Hochzit;205;19;ze
Hochzit;205;20;quäle
Hochzit;205;21;,
Hochzit;205;22;er
Hochzit;205;23;het
Hochzit;205;24;se
Hochzit;205;25;g’schunde
Hochzit;205;26;un
Hochzit;205;27;màrtyrisiert
Hochzit;205;28;àwer
Hochzit;205;29;wàs
Hochzit;205;30;fer
Hochzit;205;31;scheeni
Hochzit;205;32;Tön
Hochzit;205;33;het
Hochzit;205;34;er
Hochzit;205;35;däre
Hochzit;205;36;Gnäscht
Hochzit;205;37;entlockt
Hochzit;205;38;!
Hochzit;206;1;Bi
Hochzit;206;2;mànche
Hochzit;206;3;hàn
Hochzit;206;4;se
Hochzit;206;5;so
Hochzit;206;6;scheeni
Hochzit;206;7;Erinnerunge
Hochzit;206;8;geweckt
Hochzit;206;9;,
Hochzit;206;10;dàss
Hochzit;206;11;ne
Hochzit;206;12;Traene
Hochzit;206;13;kumme
Hochzit;206;14;sin
Hochzit;206;15;…
Hochzit;207;1;Un
Hochzit;207;2;iwerem
Hochzit;207;3;Müsik
Hochzit;207;4;màche
Hochzit;207;5;isch
Hochzit;207;6;d’
Hochzit;207;7;Vanille-Crème
Hochzit;207;8;un
Hochzit;207;9;d’
Hochzit;207;10;Chocolat-Crème
Hochzit;207;11;serviert
Hochzit;207;12;worre
Hochzit;207;13;un
Hochzit;207;14;a
Hochzit;207;15;noch
Hochzit;207;16;vier
Hochzit;207;17;groβi
Hochzit;207;18;biscuits
Hochzit;207;19;wie
Hochzit;207;20;so
Hochzit;207;21;wunderbàr
Hochzit;207;22;geziert
Hochzit;207;23;gewänn
Hochzit;207;24;sin
Hochzit;207;25;,
Hochzit;207;26;dàss
Hochzit;207;27;m
Hochzit;207;28;’r
Hochzit;207;29;numme
Hochzit;207;30;noch
Hochzit;207;31;„
Hochzit;207;32;ah
Hochzit;207;33;!
Hochzit;208;1;„
Hochzit;208;2;un
Hochzit;208;3;„
Hochzit;208;4;oh
Hochzit;208;5;!
Hochzit;209;1;“
Hochzit;209;2;g’heert
Hochzit;209;3;het
Hochzit;209;4;in
Hochzit;209;5;de
Hochzit;209;6;Stub
Hochzit;209;7;.
Hochzit;210;1;Un
Hochzit;210;2;dànn
Hochzit;210;3;sin
Hochzit;210;4;so
Hochzit;210;5;groβi
Hochzit;210;6;Sticker
Hochzit;210;7;g’schnitte
Hochzit;210;8;worre
Hochzit;210;9;,
Hochzit;210;10;dàss
Hochzit;210;11;m
Hochzit;210;12;’r
Hochzit;210;13;e
Hochzit;210;14;finfter
Hochzit;210;15;hole
Hochzit;210;16;het
Hochzit;210;17;muen
Hochzit;210;18;,
Hochzit;210;19;àwer
Hochzit;210;20;schlimm
Hochzit;210;21;isch
Hochzit;210;22;des
Hochzit;210;23;nit
Hochzit;210;24;gewänn
Hochzit;210;25;,
Hochzit;210;26;m
Hochzit;210;27;’r
Hochzit;210;28;het
Hochzit;210;29;e
Hochzit;210;30;Dutzet
Hochzit;210;31;gebàcke
Hochzit;210;32;g’hett
Hochzit;210;33;.
Hochzit;211;1;-
Hochzit;211;2;“
Hochzit;211;3;Zäj
Hochzit;211;4;,
Hochzit;211;5;Sepp
Hochzit;211;6;,
Hochzit;211;7;spiel
Hochzit;211;8;doch
Hochzit;211;9;uns
Hochzit;211;10;denne
Hochzit;211;11;noch
Hochzit;211;12;emol
Hochzit;211;13;wie
Hochzit;211;14;bi
Hochzit;211;15;unsere
Hochzit;211;16;Hochzitt
Hochzit;211;17;g’spielt
Hochzit;211;18;hesch
Hochzit;211;19;,
Hochzit;211;20;waisch
Hochzit;211;21;noch
Hochzit;211;22;~
Hochzit;212;1;“
Hochzit;213;1;De
Hochzit;213;2;Sepp
Hochzit;213;3;het
Hochzit;213;4;sich
Hochzit;213;5;nàdierli
Hochzit;213;6;nimmi
Hochzit;213;7;erinnert
Hochzit;213;8;àn
Hochzit;213;9;des
Hochzit;213;10;wàs
Hochzit;213;11;er
Hochzit;213;12;schunn
Hochzit;213;13;uf
Hochzit;213;14;de
Hochzit;213;15;Hochzitte
Hochzit;213;16;g’spielt
Hochzit;213;17;g’hett
Hochzit;213;18;het
Hochzit;213;19;,
Hochzit;213;20;àwer
Hochzit;213;21;er
Hochzit;213;22;het
Hochzit;213;23;so
Hochzit;213;24;g’màcht
Hochzit;213;25;wie
Hochzit;213;26;un
Hochzit;213;27;het
Hochzit;213;28;g’làcht
Hochzit;213;29;un
Hochzit;213;30;het
Hochzit;213;31;widder
Hochzit;213;32;ànfànge
Hochzit;213;33;uf
Hochzit;213;34;de
Hochzit;213;35;Tàschte
Hochzit;213;36;rum
Hochzit;213;37;ze
Hochzit;213;38;hämmere
Hochzit;213;39;un
Hochzit;213;40;d’
Hochzit;213;41;Alte
Hochzit;213;42;hàn
Hochzit;213;43;sich
Hochzit;213;44;àn
Hochzit;213;45;ihri
Hochzit;213;46;Jugend
Hochzit;213;47;erinnert
Hochzit;213;48;un
Hochzit;213;49;d’
Hochzit;213;50;Junge
Hochzit;213;51;hàn
Hochzit;213;52;sich
Hochzit;213;53;àmüsiert
Hochzit;213;54;un
Hochzit;213;55;e
Hochzit;213;56;Groβel
Hochzit;213;57;im
Hochzit;213;58;Eck
Hochzit;213;59;het
Hochzit;213;60;d’
Hochzit;213;61;Aue
Hochzit;213;62;zü
Hochzit;213;63;gemàcht
Hochzit;213;64;un
Hochzit;213;65;het
Hochzit;213;66;de
Hochzit;213;67;Bàrt
Hochzit;213;68;in
Hochzit;213;69;ihre
Hochzit;213;70;Gàsseweck
Hochzit;213;71;gedruckt
Hochzit;213;72;,
Hochzit;213;73;hättsch
Hochzit;213;74;g’maant
Hochzit;213;75;sie
Hochzit;213;76;isch
Hochzit;213;77;in
Hochzit;213;78;de
Hochzit;213;79;Kirch
Hochzit;213;80;,
Hochzit;213;81;so
Hochzit;213;82;àndächtig
Hochzit;213;83;het
Hochzit;213;84;se
Hochzit;213;85;däre
Hochzit;213;86;Melodie
Hochzit;213;87;züg’heert
Hochzit;213;88;.
Hochzit;214;1;Es
Hochzit;214;2;sin
Hochzit;214;3;ihri
Hochzit;214;4;Lìèdle
Hochzit;214;5;gewän
Hochzit;214;6;,
Hochzit;214;7;es
Hochzit;214;8;sin
Hochzit;214;9;ihri
Hochzit;214;10;Melodie
Hochzit;214;11;g’wänn
Hochzit;214;12;wie
Hochzit;214;13;de
Hochzit;214;14;dick
Hochzit;214;15;Sepp
Hochzit;214;16;g’spielt
Hochzit;214;17;het
Hochzit;214;18;.
Hochzit;215;1;Dànn
Hochzit;215;2;sin
Hochzit;215;3;noch
Hochzit;215;4;zwei
Hochzit;215;5;Flàsche
Hochzit;215;6;Chàmpàgner
Hochzit;215;7;ufg’màcht
Hochzit;215;8;worre
Hochzit;215;9;,
Hochzit;215;10;numme
Hochzit;215;11;fer
Hochzit;215;12;e
Hochzit;215;13;àndere
Hochzit;215;14;G’schmàck
Hochzit;215;15;im
Hochzit;215;16;Müll
Hochzit;215;17;ze
Hochzit;215;18;bekumme
Hochzit;215;19;…
Hochzit;216;1;Es
Hochzit;216;2;het
Hochzit;216;3;sechs
Hochzit;216;4;g’schlaawe
Hochzit;216;5;g’hett
Hochzit;216;6;uf
Hochzit;216;7;de
Hochzit;216;8;Kircheühr
Hochzit;216;9;wie
Hochzit;216;10;e
Hochzit;216;11;pààr
Hochzit;216;12;Mànnsbilder
Hochzit;216;13;sich
Hochzit;216;14;uf
Hochzit;216;15;de
Hochzit;216;16;Heimwaij
Hochzit;216;17;g’màcht
Hochzit;216;18;hàn
Hochzit;216;19;fer
Hochzit;216;20;ze
Hochzit;216;21;fietere
Hochzit;216;22;un
Hochzit;216;23;fer
Hochzit;216;24;ze
Hochzit;216;25;melke
Hochzit;216;26;,
Hochzit;216;27;ànderi
Hochzit;216;28;hàn
Hochzit;216;29;die
Hochzit;216;30;Arweit
Hochzit;216;31;ihre
Hochzit;216;32;Fraue
Hochzit;216;33;delegiert
Hochzit;216;34;,
Hochzit;216;35;àwer
Hochzit;216;36;m
Hochzit;216;37;’r
Hochzit;216;38;het
Hochzit;216;39;versproche
Hochzit;216;40;sich
Hochzit;216;41;glich
Hochzit;216;42;nochem
Hochzit;216;43;Melke
Hochzit;216;44;in
Hochzit;216;45;de
Hochzit;216;46;Wirtschàft
Hochzit;216;47;ze
Hochzit;216;48;treffe
Hochzit;216;49;.
Hochzit;217;1;Uf
Hochzit;217;2;des
Hochzit;217;3;hin
Hochzit;217;4;,
Hochzit;217;5;het
Hochzit;217;6;’s
Hochzit;217;7;Hochzittspärel
Hochzit;217;8;’s
Hochzit;217;9;Signàl
Hochzit;217;10;zuem
Hochzit;217;11;Ufbruch
Hochzit;217;12;gän
Hochzit;217;13;un
Hochzit;217;14;d’
Hochzit;217;15;gànz
Hochzit;217;16;G’sellschàft
Hochzit;217;17;het
Hochzit;217;18;sich
Hochzit;217;19;uf
Hochzit;217;20;de
Hochzit;217;21;Waij
Hochzit;217;22;g’màcht
Hochzit;217;23;,
Hochzit;217;24;nimmi
Hochzit;217;25;so
Hochzit;217;26;in
Hochzit;217;27;de
Hochzit;217;28;Raihj
Hochzit;217;29;wie
Hochzit;217;30;àm
Hochzit;217;31;Morje
Hochzit;217;32;,
Hochzit;217;33;àwwer
Hochzit;217;34;e
Hochzit;217;35;jedes
Hochzit;217;36;isch
Hochzit;217;37;g’loffe
Hochzit;217;38;mit
Hochzit;217;39;dem
Hochzit;217;40;wie
Hochzit;217;41;er
Hochzit;217;42;sich
Hochzit;217;43;àm
Hochzit;217;44;beschte
Hochzit;217;45;verstànde
Hochzit;217;46;het
Hochzit;217;47;oder
Hochzit;217;48;mit
Hochzit;217;49;dem
Hochzit;217;50;wie
Hochzit;217;51;er
Hochzit;217;52;noch
Hochzit;217;53;nit
Hochzit;217;54;d’
Hochzit;217;55;G’laijehait
Hochzit;217;56;g’hett
Hochzit;217;57;het
Hochzit;217;58;fer
Hochzit;217;59;ze
Hochzit;217;60;verzähle
Hochzit;217;61;.
Hochzit;218;1;De
Hochzit;218;2;Sepp
Hochzit;218;3;isch
Hochzit;218;4;vorne
Hochzit;218;5;drààn
Hochzit;218;6;häre
Hochzit;218;7;gànge
Hochzit;218;8;un
Hochzit;218;9;het
Hochzit;218;10;g’spielt
Hochzit;218;11;un
Hochzit;218;12;g’sunge
Hochzit;218;13;,
Hochzit;218;14;un
Hochzit;218;15;so
Hochzit;218;16;isch
Hochzit;218;17;die
Hochzit;218;18;luschtig
Hochzit;218;19;G’sellschàft
Hochzit;218;20;in
Hochzit;218;21;de
Hochzit;218;22;„
Hochzit;218;23;Anker
Hochzit;218;24;“
Hochzit;218;25;wo
Hochzit;218;26;m
Hochzit;218;27;’r
Hochzit;218;28;getànzt
Hochzit;218;29;het
Hochzit;218;30;,
Hochzit;218;31;getrunke
Hochzit;218;32;het
Hochzit;218;33;,
Hochzit;218;34;un
Hochzit;218;35;dànn
Hochzit;218;36;het
Hochzit;218;37;de
Hochzit;218;38;Hochzitter
Hochzit;218;39;denne
Hochzit;218;40;Anwesende
Hochzit;218;41;in
Hochzit;218;42;de
Hochzit;218;43;Wirtschàft
Hochzit;218;44;e
Hochzit;218;45;„
Hochzit;218;46;tournée
Hochzit;218;47;“
Hochzit;218;48;beràppt
Hochzit;218;49;,
Hochzit;218;50;weils
Hochzit;218;51;e
Hochzit;218;52;so
Hochzit;218;53;mode
Hochzit;218;54;gewänn
Hochzit;218;55;isch
Hochzit;218;56;un
Hochzit;218;57;sofort
Hochzit;218;58;isch
Hochzit;218;59;s
Hochzit;218;60;widder
Hochzit;218;61;losgànge
Hochzit;218;62;in
Hochzit;218;63;d’
Hochzit;218;64;“
Hochzit;218;65;Bàhnwirtschàft
Hochzit;218;66;“
Hochzit;218;67;wo
Hochzit;218;68;sich
Hochzit;218;69;des
Hochzit;218;70;Gànze
Hochzit;218;71;widerholt
Hochzit;218;72;het
Hochzit;218;73;.
Hochzit;219;1;Dànn
Hochzit;219;2;sin
Hochzit;219;3;se
Hochzit;219;4;noch
Hochzit;219;5;zuem
Hochzit;219;6;„
Hochzit;219;7;Deitsche
Hochzit;219;8;Michel
Hochzit;219;9;“
Hochzit;219;10;un
Hochzit;219;11;zü
Hochzit;219;12;äre
Hochzit;219;13;Zit
Hochzit;219;14;wo
Hochzit;219;15;mànchi
Hochzit;219;16;schun
Hochzit;219;17;im
Hochzit;219;18;Bett
Hochzit;219;19;geläje
Hochzit;219;20;sin
Hochzit;219;21;,
Hochzit;219;22;sin
Hochzit;219;23;se
Hochzit;219;24;ins
Hochzit;219;25;„
Hochzit;219;26;Làmm
Hochzit;219;27;“
Hochzit;219;28;.
Hochzit;220;1;Sie
Hochzit;220;2;hätte
Hochzit;220;3;a
Hochzit;220;4;noch
Hochzit;220;5;ins
Hochzit;220;6;Restaurant
Hochzit;220;7;„
Hochzit;220;8;Au
Hochzit;220;9;bon
Hochzit;220;10;ami
Hochzit;220;11;“
Hochzit;220;12;g’sott
Hochzit;220;13;,
Hochzit;220;14;de
Hochzit;220;15;Anstànd
Hochzit;220;16;hätts
Hochzit;220;17;verlàngt
Hochzit;220;18;,
Hochzit;220;19;àwer
Hochzit;220;20;weil
Hochzit;220;21;m
Hochzit;220;22;’r
Hochzit;220;23;sich
Hochzit;220;24;so
Hochzit;220;25;làng
Hochzit;220;26;in
Hochzit;220;27;de
Hochzit;220;28;àndere
Hochzit;220;29;Wirtschàfte
Hochzit;220;30;ufg’hàlte
Hochzit;220;31;g’hett
Hochzit;220;32;het
Hochzit;220;33;,
Hochzit;220;34;isch
Hochzit;220;35;’s
Hochzit;220;36;spot
Hochzit;220;37;worre
Hochzit;220;38;un
Hochzit;220;39;schunn
Hochzit;220;40;isch
Hochzit;220;41;so
Hochzit;220;42;e
Hochzit;220;43;Kichehilf
Hochzit;220;44;kumme
Hochzit;220;45;un
Hochzit;220;46;het
Hochzit;220;47;g’sààt
Hochzit;220;48;,
Hochzit;220;49;dàss
Hochzit;220;50;dehaime
Hochzit;220;51;’s
Hochzit;220;52;Nàchtesse
Hochzit;220;53;wàrt
Hochzit;220;54;.
Hochzit;221;1;Kànn
Hochzit;221;2;m
Hochzit;221;3;’r
Hochzit;221;4;do
Hochzit;221;5;„
Hochzit;221;6;naan
Hochzit;221;7;“
Hochzit;221;8;saawe
Hochzit;221;9;wenn
Hochzit;221;10;m
Hochzit;221;11;’r
Hochzit;221;12;weiss
Hochzit;221;13;,
Hochzit;221;14;dàss
Hochzit;221;15;dehaime
Hochzit;221;16;’s
Hochzit;221;17;Esse
Hochzit;221;18;villicht
Hochzit;221;19;schunn
Hochzit;221;20;kàlt
Hochzit;221;21;wurd
Hochzit;221;22;~
Hochzit;222;1;Un
Hochzit;222;2;so
Hochzit;222;3;het
Hochzit;222;4;m
Hochzit;222;5;’r
Hochzit;222;6;sich
Hochzit;222;7;uf
Hochzit;222;8;de
Hochzit;222;9;Stell
Hochzit;222;10;uf
Hochzit;222;11;de
Hochzit;222;12;Heimwaij
Hochzit;222;13;g’màcht
Hochzit;222;14;.
Hochzit;223;1;Bi
Hochzit;223;2;mànche
Hochzit;223;3;isch
Hochzit;223;4;’s
Hochzit;223;5;guet
Hochzit;223;6;gànge
Hochzit;223;7;,
Hochzit;223;8;bi
Hochzit;223;9;àndere
Hochzit;223;10;wenijer
Hochzit;223;11;guet
Hochzit;223;12;,
Hochzit;223;13;un
Hochzit;223;14;die
Hochzit;223;15;,
Hochzit;223;16;obwohl
Hochzit;223;17;sie
Hochzit;223;18;nie
Hochzit;223;19;nix
Hochzit;223;20;vun
Hochzit;223;21;de
Hochzit;223;22;Theorie
Hochzit;223;23;vum
Hochzit;223;24;Copernic
Hochzit;223;25;g’heert
Hochzit;223;26;g’hett
Hochzit;223;27;hàn
Hochzit;223;28;un
Hochzit;223;29;d’
Hochzit;223;30;Aànziehjungskràft
Hochzit;223;31;vun
Hochzit;223;32;de
Hochzit;223;33;Erd
Hochzit;223;34;fer
Hochzit;223;35;sie
Hochzit;223;36;e
Hochzit;223;37;unerforschtes
Hochzit;223;38;Gebiet
Hochzit;223;39;gewänn
Hochzit;223;40;isch
Hochzit;223;41;,
Hochzit;223;42;hätte
Hochzit;223;43;däre
Hochzit;223;44;ihre
Hochzit;223;45;Tribut
Hochzit;223;46;zàhle
Hochzit;223;47;muen
Hochzit;223;48;wenn
Hochzit;223;49;nit
Hochzit;223;50;e
Hochzit;223;51;kräftiger
Hochzit;223;52;Arm
Hochzit;223;53;vun
Hochzit;223;54;ihre
Hochzit;223;55;Frau
Hochzit;223;56;sie
Hochzit;223;57;unterstizt
Hochzit;223;58;hätt
Hochzit;223;59;…
Hochzit;224;1;-
Hochzit;224;2;„
Hochzit;224;3;Ah
Hochzit;224;4;!
Hochzit;225;1;un
Hochzit;225;2;dü
Hochzit;225;3;hesch
Hochzit;225;4;m
Hochzit;225;5;’r
Hochzit;225;6;doch
Hochzit;225;7;g’sààt
Hochzit;225;8;dü
Hochzit;225;9;trinksch
Hochzit;225;10;nix
Hochzit;225;11;meh
Hochzit;225;12;!
Hochzit;226;1;-
Hochzit;226;2;„
Hochzit;226;3;Ich
Hochzit;226;4;hàb
Hochzit;226;5;jo
Hochzit;226;6;nix
Hochzit;226;7;getrunke
Hochzit;226;8;Frau
Hochzit;226;9;,
Hochzit;226;10;numme
Hochzit;226;11;e
Hochzit;226;12;Gläsel
Hochzit;226;13;voll
Hochzit;226;14;,
Hochzit;226;15;fröj
Hochzit;226;16;doch
Hochzit;226;17;de
Hochzit;226;18;Sepp
Hochzit;226;19;…
Hochzit;227;1;E
Hochzit;227;2;hàlb
Hochzit;227;3;Stund
Hochzit;227;4;druf
Hochzit;227;5;sin
Hochzit;227;6;àlli
Hochzit;227;7;widder
Hochzit;227;8;in
Hochzit;227;9;de
Hochzit;227;10;Stub
Hochzit;227;11;àn
Hochzit;227;12;ihre
Hochzit;227;13;Plätz
Hochzit;227;14;g’sässe
Hochzit;227;15;un
Hochzit;227;16;sie
Hochzit;227;17;hàn
Hochzit;227;18;sich
Hochzit;227;19;sofort
Hochzit;227;20;àn
Hochzit;227;21;e
Hochzit;227;22;Plàtt
Hochzit;227;23;voll
Hochzit;227;24;Suerkrütt
Hochzit;227;25;herg’màcht
Hochzit;227;26;uf
Hochzit;227;27;däre
Hochzit;227;28;zwei
Hochzit;227;29;Dutzend
Hochzit;227;30;Brotwirscht
Hochzit;227;31;gelaije
Hochzit;227;32;sin
Hochzit;227;33;.
Hochzit;228;1;Un
Hochzit;228;2;sie
Hochzit;228;3;hàn
Hochzit;228;4;noch
Hochzit;228;5;emol
Hochzit;228;6;g’esse
Hochzit;228;7;,
Hochzit;228;8;dàss
Hochzit;228;9;es
Hochzit;228;10;e
Hochzit;228;11;Fraid
Hochzit;228;12;gewänn
Hochzit;228;13;isch
Hochzit;228;14;züzelueje
Hochzit;228;15;.
Hochzit;229;1;Drei
Hochzit;229;2;Plàtte
Hochzit;229;3;voll
Hochzit;229;4;sin
Hochzit;229;5;verdàchst
Hochzit;229;6;worre
Hochzit;229;7;un
Hochzit;229;8;de
Hochzit;229;9;Sepp
Hochzit;229;10;het
Hochzit;229;11;g’spielt
Hochzit;229;12;un
Hochzit;229;13;àlli
Hochzit;229;14;hàn
Hochzit;229;15;g’sunge
Hochzit;229;16;un
Hochzit;229;17;de
Hochzit;229;18;Groβvàdder
Hochzit;229;19;het
Hochzit;229;20;wie
Hochzit;229;21;immer
Hochzit;229;22;bi
Hochzit;229;23;so
Hochzit;229;24;Feschtlichkeite
Hochzit;229;25;de
Hochzit;229;26;POINT_VIRGULE
Hochzit;229;27;„
Hochzit;229;28;Ich
Hochzit;229;29;bin
Hochzit;229;30;de
Hochzit;229;31;Doktor
Hochzit;229;32;Eisenbart
Hochzit;229;33;“
Hochzit;229;34;àng’stimmt
Hochzit;229;35;,
Hochzit;229;36;àwer
Hochzit;229;37;wie
Hochzit;229;38;immer
Hochzit;229;39;e
Hochzit;229;40;Oktave
Hochzit;229;41;ze
Hochzit;229;42;hoch
Hochzit;229;43;,
Hochzit;229;44;so
Hochzit;229;45;dàss
Hochzit;229;46;er
Hochzit;229;47;noch
Hochzit;229;48;emol
Hochzit;229;49;ànfànge
Hochzit;229;50;het
Hochzit;229;51;muen
Hochzit;229;52;,
Hochzit;229;53;unter
Hochzit;229;54;de
Hochzit;229;55;spöttische
Hochzit;229;56;Bemerikunge
Hochzit;229;57;vun
Hochzit;229;58;de
Hochzit;229;59;Gäscht
Hochzit;229;60;,
Hochzit;229;61;àwwer
Hochzit;229;62;des
Hochzit;229;63;het
Hochzit;229;64;ihm
Hochzit;229;65;nix
Hochzit;229;66;üssg’màcht
Hochzit;229;67;.
Hochzit;230;1;Es
Hochzit;230;2;isch
Hochzit;230;3;zweie
Hochzit;230;4;gewänn
Hochzit;230;5;àm
Hochzit;230;6;Morje
Hochzit;230;7;wie
Hochzit;230;8;e
Hochzit;230;9;letschtes
Hochzit;230;10;Glàs
Hochzit;230;11;Himbeerelikör
Hochzit;230;12;ing’schenkt
Hochzit;230;13;worre
Hochzit;230;14;n’isch
Hochzit;230;15;un
Hochzit;230;16;dànn
Hochzit;230;17;hàn
Hochzit;230;18;sich
Hochzit;230;19;àlli
Hochzit;230;20;zeffride
Hochzit;230;21;uf
Hochzit;230;22;de
Hochzit;230;23;Heimwaij
Hochzit;230;24;g’màcht
Hochzit;230;25;.
Hochzit;231;1;s
Hochzit;231;2;Junge
Hochzit;231;3;Pärel
Hochzit;231;4;het
Hochzit;231;5;schun
Hochzit;231;6;vorhäre
Hochzit;231;7;prowiert
Hochzit;231;8;fer
Hochzit;231;9;sich
Hochzit;231;10;üssem
Hochzit;231;11;Staub
Hochzit;231;12;ze
Hochzit;231;13;màche
Hochzit;231;14;,
Hochzit;231;15;àwwer
Hochzit;231;16;m
Hochzit;231;17;’r
Hochzit;231;18;het
Hochzit;231;19;ufgepàsst
Hochzit;231;20;un
Hochzit;231;21;wie
Hochzit;231;22;se
Hochzit;231;23;dànn
Hochzit;231;24;endli
Hochzit;231;25;vor
Hochzit;231;26;ihrem
Hochzit;231;27;Bett
Hochzit;231;28;g’stànde
Hochzit;231;29;sin
Hochzit;231;30;,
Hochzit;231;31;hàn
Hochzit;231;32;se
Hochzit;231;33;festelle
Hochzit;231;34;muen
Hochzit;231;35;,
Hochzit;231;36;dàss
Hochzit;231;37;es
Hochzit;231;38;àbg’schlaawe
Hochzit;231;39;gewänn
Hochzit;231;40;isch
Hochzit;231;41;.
Hochzit;232;1;Wàs
Hochzit;232;2;soll
Hochzit;232;3;’s
Hochzit;232;4;,
Hochzit;232;5;de
Hochzit;232;6;Hochzitter
Hochzit;232;7;het
Hochzit;232;8;in
Hochzit;232;9;d’
Hochzit;232;10;Händ
Hochzit;232;11;g’spitzt
Hochzit;232;12;un
Hochzit;232;13;hets
Hochzit;232;14;widder
Hochzit;232;15;zàmme
Hochzit;232;16;montiert
Hochzit;232;17;,
Hochzit;232;18;er
Hochzit;232;19;het
Hochzit;232;20;jo
Hochzit;232;21;die
Hochzit;232;22;erscht
Hochzit;232;23;Nàcht
Hochzit;232;24;mit
Hochzit;232;25;sinem
Hochzit;232;26;Marikel
Hochzit;232;27;nit
Hochzit;232;28;ufem
Hochzit;232;29;Bodde
Hochzit;232;30;verbringe
Hochzit;232;31;welle
Hochzit;232;32;.
Hochzit;233;1;Am
Hochzit;233;2;àndere
Hochzit;233;3;Dàà
Hochzit;233;4;,
Hochzit;233;5;middààs
Hochzit;233;6;,
Hochzit;233;7;hàn
Hochzit;233;8;die
Hochzit;233;9;zwei
Hochzit;233;10;serviert
Hochzit;233;11;,
Hochzit;233;12;so
Hochzit;233;13;isch
Hochzit;233;14;’s
Hochzit;233;15;gewänn
Hochzit;233;16;,
Hochzit;233;17;zällemols
Hochzit;233;18;.
Hochzit;234;1;Alli
Hochzit;234;2;sin
Hochzit;234;3;se
Hochzit;234;4;widder
Hochzit;234;5;kumme
Hochzit;234;6;.
Hochzit;235;1;De
Hochzit;235;2;Appetitt
Hochzit;235;3;isch
Hochzit;235;4;nimmi
Hochzit;235;5;so
Hochzit;235;6;groβ
Hochzit;235;7;gewänn
Hochzit;235;8;wie
Hochzit;235;9;àm
Hochzit;235;10;Dàà
Hochzit;235;11;devor
Hochzit;235;12;,
Hochzit;235;13;àwer
Hochzit;235;14;es
Hochzit;235;15;isch
Hochzit;235;16;immer
Hochzit;235;17;e
Hochzit;235;18;leeri
Hochzit;235;19;Plàtt
Hochzit;235;20;zeruckgànge
Hochzit;235;21;in
Hochzit;235;22;d’
Hochzit;235;23;Kiche
Hochzit;235;24;un
Hochzit;235;25;die
Hochzit;235;26;Schwìèneroulädle
Hochzit;235;27;hàn
Hochzit;235;28;genau
Hochzit;235;29;so
Hochzit;235;30;viel
Hochzit;235;31;Anhänger
Hochzit;235;32;g’hett
Hochzit;235;33;wie
Hochzit;235;34;d’
Hochzit;235;35;Kàlbsroulädle
Hochzit;235;36;àm
Hochzit;235;37;Dàà
Hochzit;235;38;züvor
Hochzit;235;39;.
Hochzit;236;1;M
Hochzit;236;2;’r
Hochzit;236;3;isch
Hochzit;236;4;unter
Hochzit;236;5;Kenner
Hochzit;236;6;g’wänn
Hochzit;236;7;!
Hochzit;237;1;Awer
Hochzit;237;2;wie
Hochzit;237;3;’s
Hochzit;237;4;hàlt
Hochzit;237;5;so
Hochzit;237;6;isch
Hochzit;237;7;,
Hochzit;237;8;au
Hochzit;237;9;die
Hochzit;237;10;G’schicht
Hochzit;237;11;het
Hochzit;237;12;e
Hochzit;237;13;End
Hochzit;237;14;.
Hochzit;238;1;Oder
Hochzit;238;2;soll
Hochzit;238;3;ich
Hochzit;238;4;noch
Hochzit;238;5;emol
Hochzit;238;6;verzähle
Hochzit;238;7;wàs
Hochzit;238;8;àm
Hochzit;238;9;Mittwoch
Hochzit;238;10;un
Hochzit;238;11;àm
Hochzit;238;12;Dunnerschdàà
Hochzit;238;13;g’esse
Hochzit;238;14;un
Hochzit;238;15;getrunke
Hochzit;238;16;worre
Hochzit;238;17;n’isch
Hochzit;238;18;~
Hochzit;239;1;Naan
Hochzit;239;2;,
Hochzit;239;3;des
Hochzit;239;4;dät
Hochzit;239;5;ze
Hochzit;239;6;viel
Hochzit;239;7;Plàtz
Hochzit;239;8;nëmme
Hochzit;239;9;,
Hochzit;239;10;wisse
Hochzit;239;11;sotte
Hochzit;239;12;n
Hochzit;239;13;’r
Hochzit;239;14;àwwer
Hochzit;239;15;trotzdem
Hochzit;239;16;,
Hochzit;239;17;dàss
Hochzit;239;18;d’
Hochzit;239;19;Letschte
Hochzit;239;20;àm
Hochzit;239;21;Friddàoowe
Hochzit;239;22;haime
Hochzit;239;23;sin
Hochzit;239;24;un
Hochzit;239;25;dàss
